date,year,month,day,hour,PM2.5,PM10,SO2,NO2,O3,Temprature,Pressure,RAIN
2014-09-24,2014,September,,18,32.0,49.0,2.0,45.0,92.0,21.7,1009.7,0.0
2014-09-24,2014,September,,19,46.0,58.0,2.0,51.0,83.0,21.3,1010.2,0.0
2014-09-24,2014,September,,20,50.0,69.0,2.0,53.0,68.0,19.8,1010.6,0.0
2014-09-24,2014,September,,21,66.0,82.0,2.0,65.0,44.0,18.9,1011.1,0.0
2014-09-24,2014,September,,22,65.0,77.0,2.0,75.0,24.0,18.7,1011.2,0.0
2014-09-24,2014,September,,23,73.0,84.0,2.0,94.0,4.0,17.2,1011.4,0.0
2014-09-25,2014,September,,0,92.0,103.0,4.0,71.0,12.0,16.4,1011.4,0.0
2014-09-25,2014,September,,1,87.0,91.0,3.0,59.0,12.0,15.7,1011.3,0.0
2014-09-25,2014,September,,2,80.0,81.0,3.0,53.0,9.0,15.4,1011.2,0.0
2014-09-25,2014,September,,3,85.0,92.0,2.0,60.0,2.0,15.1,1011.3,0.0
2014-09-25,2014,September,,4,94.0,94.0,2.0,58.0,2.0,14.9,1011.3,0.0
2014-09-25,2014,September,,5,89.0,89.0,2.0,53.0,2.0,14.9,1011.9,0.0
2014-09-25,2014,September,,6,72.0,76.0,2.0,63.0,2.0,15.9,1012.5,0.0
2014-09-25,2014,September,,7,81.0,99.0,2.0,69.0,2.0,16.7,1012.8,0.0
2014-09-25,2014,September,,8,92.0,110.0,2.0,66.0,2.0,17.7,1013.0,0.0
2014-09-25,2014,September,,9,115.0,136.0,2.0,70.0,2.0,18.7,1013.1,0.0
2014-09-25,2014,September,,10,144.0,144.0,2.0,73.0,5.0,19.6,1012.4,0.0
2014-09-25,2014,September,,11,143.0,143.0,2.0,73.0,12.0,20.1,1011.9,0.0
2014-09-25,2014,September,,12,142.0,142.0,2.0,83.0,10.0,20.3,1011.2,0.0
2014-09-25,2014,September,,13,167.0,184.0,2.0,87.0,8.0,20.7,1010.4,0.0
2014-09-25,2014,September,,14,169.0,169.0,2.0,72.0,36.0,21.5,1009.7,0.0
2014-09-25,2014,September,,15,174.0,174.0,3.0,37.0,73.0,22.2,1008.8,0.0
2014-09-25,2014,September,,16,160.0,160.0,4.0,33.0,92.0,22.1,1008.5,0.0
2014-09-25,2014,September,,17,139.0,139.0,4.0,38.0,99.0,21.0,1008.3,0.0
2014-09-25,2014,September,,18,127.0,127.0,3.0,47.0,88.0,20.6,1008.3,0.0
2014-09-25,2014,September,,19,129.0,129.0,2.0,63.0,58.0,20.6,1008.5,0.0
2014-09-25,2014,September,,20,133.0,136.0,2.0,77.0,38.0,20.5,1008.5,0.0
2014-09-25,2014,September,,21,146.0,146.0,2.0,82.0,30.0,20.4,1008.4,0.0
2014-09-25,2014,September,,22,145.0,145.0,3.0,74.0,38.0,19.8,1007.7,0.0
2014-09-25,2014,September,,23,113.0,113.0,3.0,74.0,25.0,19.6,1008.1,0.0
2014-09-26,2014,September,,0,93.0,93.0,3.0,71.0,19.0,19.4,1007.7,0.0
2014-09-26,2014,September,,1,76.0,76.0,4.0,76.0,11.0,19.4,1007.4,0.0
2014-09-26,2014,September,,2,77.0,77.0,7.0,59.0,31.0,19.4,1007.1,0.0
2014-09-26,2014,September,,3,78.0,78.0,8.0,57.0,31.0,19.0,1007.1,0.0
2014-09-26,2014,September,,4,85.0,85.0,7.0,59.0,19.0,17.6,1006.2,0.0
2014-09-26,2014,September,,5,94.0,94.0,7.0,56.0,16.0,16.6,1005.5,0.0
2014-09-26,2014,September,,6,108.0,108.0,8.0,59.0,12.0,17.5,1006.2,0.0
2014-09-26,2014,September,,7,106.0,106.0,11.0,64.0,11.0,18.8,1005.7,0.0
2014-09-26,2014,September,,8,115.0,115.0,10.0,64.0,10.0,19.2,1006.0,0.0
2014-09-26,2014,September,,9,125.0,125.0,14.0,67.0,13.0,19.3,1005.8,0.0
2014-09-26,2014,September,,10,126.0,126.0,17.0,69.0,13.0,20.4,1005.2,0.0
2014-09-26,2014,September,,11,127.0,127.0,19.0,65.0,22.0,21.5,1004.2,0.0
2014-09-26,2014,September,,12,136.0,136.0,24.0,67.0,30.0,23.2,1003.1,0.0
2014-09-26,2014,September,,13,148.0,148.0,30.0,65.0,51.0,23.2,1002.5,0.0
2014-09-26,2014,September,,14,154.0,154.0,30.0,59.0,78.0,21.7,1004.1,1.5
2014-09-26,2014,September,,15,161.0,161.0,32.0,38.0,109.0,20.5,1003.9,4.7
2014-09-26,2014,September,,16,162.0,162.0,13.0,66.0,67.0,20.1,1004.0,0.0
2014-09-26,2014,September,,17,185.0,185.0,7.0,85.0,36.0,19.3,1004.1,0.0
2014-09-26,2014,September,,18,190.0,190.0,7.0,93.0,21.0,18.6,1005.1,0.0
2014-09-26,2014,September,,19,188.0,188.0,5.0,101.0,9.0,18.1,1005.6,0.0
2014-09-26,2014,September,,20,184.0,184.0,4.0,98.0,5.0,17.6,1006.1,0.0
2014-09-26,2014,September,,21,181.0,181.0,4.0,97.0,5.0,16.6,1006.7,0.0
2014-09-26,2014,September,,22,175.0,175.0,3.0,87.0,3.0,16.9,1006.7,0.0
2014-09-26,2014,September,,23,154.0,154.0,3.0,90.0,2.0,16.5,1007.1,0.0
2014-09-27,2014,September,,0,126.0,126.0,3.0,78.0,4.0,15.3,1007.5,0.0
2014-09-27,2014,September,,1,74.0,74.0,2.0,69.0,6.0,14.5,1008.3,0.0
2014-09-27,2014,September,,2,31.0,31.0,2.0,50.0,20.0,13.8,1008.6,0.0
2014-09-27,2014,September,,3,15.0,15.0,3.0,34.0,35.0,13.3,1009.2,0.0
2014-09-27,2014,September,,4,8.0,8.0,3.0,22.0,49.0,14.1,1010.0,0.0
2014-09-27,2014,September,,5,8.0,8.0,2.0,20.0,53.0,14.6,1010.9,0.0
2014-09-27,2014,September,,6,16.0,29.0,2.0,34.0,38.0,15.2,1011.6,0.0
2014-09-27,2014,September,,7,46.0,46.0,2.0,53.0,16.0,17.7,1012.2,0.0
2014-09-27,2014,September,,8,30.0,32.0,2.0,46.0,23.0,21.0,1012.5,0.0
2014-09-27,2014,September,,9,24.0,26.0,4.0,40.0,32.0,22.7,1012.6,0.0
2014-09-27,2014,September,,10,17.0,25.0,3.0,31.0,44.0,22.7,1011.9,0.0
2014-09-27,2014,September,,11,13.0,18.0,2.0,28.0,54.0,23.9,1011.1,0.0
2014-09-27,2014,September,,12,12.0,12.0,2.0,22.0,67.0,24.4,1010.3,0.0
2014-09-27,2014,September,,13,10.0,10.0,2.0,20.0,78.0,25.1,1009.6,0.0
2014-09-27,2014,September,,14,13.0,13.0,2.0,20.0,87.0,26.1,1009.1,0.0
2014-09-27,2014,September,,15,19.0,19.0,2.0,25.0,88.0,25.8,1008.8,0.0
2014-09-27,2014,September,,16,20.0,26.0,2.0,27.0,97.0,24.2,1009.0,0.0
2014-09-27,2014,September,,17,22.0,46.0,2.0,32.0,101.0,21.5,1009.2,0.0
2014-09-27,2014,September,,18,27.0,47.0,2.0,39.0,99.0,18.8,1009.8,0.0
2014-09-27,2014,September,,19,32.0,57.0,2.0,57.0,79.0,17.7,1010.5,0.0
2014-09-27,2014,September,,20,37.0,57.0,3.0,68.0,58.0,16.8,1010.9,0.0
2014-09-27,2014,September,,21,40.0,66.0,2.0,81.0,35.0,16.1,1011.3,0.0
2014-09-27,2014,September,,22,42.0,75.0,2.0,114.0,3.0,15.9,1011.3,0.0
2014-09-27,2014,September,,23,46.0,76.0,2.0,110.0,2.0,16.4,1011.6,0.0
2014-09-28,2014,September,,0,54.0,85.0,4.0,112.0,2.0,16.0,1011.6,0.0
2014-09-28,2014,September,,1,58.0,92.0,4.0,109.0,2.0,15.9,1011.4,0.0
2014-09-28,2014,September,,2,57.0,78.0,10.0,97.0,5.0,16.3,1011.1,0.0
2014-09-28,2014,September,,3,64.0,88.0,9.0,81.0,7.0,16.1,1011.2,0.0
2014-09-28,2014,September,,4,66.0,112.0,7.0,84.0,2.0,15.9,1011.3,0.0
2014-09-28,2014,September,,5,60.0,111.0,5.0,76.0,2.0,15.8,1011.7,0.0
2014-09-28,2014,September,,6,50.0,99.0,5.0,71.0,2.0,15.9,1012.0,0.0
2014-09-28,2014,September,,7,53.0,110.0,7.0,69.0,2.0,16.7,1012.3,0.0
2014-09-28,2014,September,,8,58.0,115.0,7.0,64.0,2.0,17.8,1012.8,0.0
2014-09-28,2014,September,,9,59.0,131.0,9.0,67.0,2.0,19.3,1012.7,0.0
2014-09-28,2014,September,,10,62.0,138.0,11.0,74.0,2.0,20.0,1012.0,0.0
2014-09-28,2014,September,,11,74.0,146.0,14.0,86.0,2.0,20.7,1010.9,0.0
2014-09-28,2014,September,,12,95.0,161.0,15.0,102.0,5.0,21.5,1010.5,0.0
2014-09-28,2014,September,,13,100.0,133.0,20.0,96.0,26.0,22.4,1009.5,0.0
2014-09-28,2014,September,,14,89.0,107.0,20.0,75.0,54.0,22.4,1008.7,0.0
2014-09-28,2014,September,,15,59.0,59.0,17.0,38.0,79.0,22.0,1008.5,0.0
2014-09-28,2014,September,,16,55.0,55.0,14.0,37.0,78.0,21.5,1008.6,0.0
2014-09-28,2014,September,,17,41.0,55.0,11.0,40.0,69.0,20.9,1008.8,0.0
2014-09-28,2014,September,,18,43.0,50.0,9.0,51.0,57.0,19.5,1008.8,0.0
2014-09-28,2014,September,,19,44.0,65.0,10.0,67.0,39.0,17.9,1009.0,0.0
2014-09-28,2014,September,,20,59.0,98.0,10.0,85.0,15.0,17.5,1009.0,0.0
2014-09-28,2014,September,,21,63.0,84.0,8.0,78.0,15.0,17.0,1008.7,0.0
2014-09-28,2014,September,,22,76.0,89.0,10.0,93.0,2.0,16.3,1008.5,0.0
2014-09-28,2014,September,,23,83.0,110.0,8.0,97.0,2.0,15.4,1008.7,0.0
2014-09-29,2014,September,,0,86.0,104.0,6.0,93.0,2.0,15.1,1008.3,0.0
2014-09-29,2014,September,,1,84.0,106.0,4.0,90.0,2.0,15.3,1008.2,0.0
2014-09-29,2014,September,,2,96.0,134.0,3.0,96.0,2.0,15.0,1007.8,0.0
2014-09-29,2014,September,,3,107.0,140.0,4.0,90.0,2.0,15.3,1007.6,0.0
2014-09-29,2014,September,,4,103.0,117.0,4.0,82.0,2.0,15.2,1008.1,0.0
2014-09-29,2014,September,,5,112.0,112.0,4.0,78.0,2.0,15.2,1008.9,0.0
2014-09-29,2014,September,,6,106.0,126.0,4.0,74.0,2.0,15.4,1010.1,0.0
2014-09-29,2014,September,,7,106.0,119.0,5.0,68.0,2.0,16.7,1011.2,0.0
2014-09-29,2014,September,,8,107.0,114.0,5.0,58.0,2.0,19.2,1012.3,0.0
2014-09-29,2014,September,,9,103.0,105.0,7.0,54.0,9.0,22.1,1012.8,0.0
2014-09-29,2014,September,,10,101.0,101.0,12.0,52.0,22.0,23.7,1013.2,0.0
2014-09-29,2014,September,,11,88.0,88.0,13.0,51.0,29.0,24.0,1013.5,0.0
2014-09-29,2014,September,,12,30.0,30.0,2.0,20.0,57.0,24.1,1013.5,0.0
2014-09-29,2014,September,,13,13.0,30.0,2.0,16.0,63.0,24.1,1013.7,0.0
2014-09-29,2014,September,,14,21.0,21.0,2.0,16.0,65.0,24.2,1013.9,0.0
2014-09-29,2014,September,,15,14.0,23.0,2.0,17.0,65.0,24.1,1014.3,0.0
2014-09-29,2014,September,,16,13.0,24.0,2.0,16.0,65.0,21.7,1015.1,0.0
2014-09-29,2014,September,,17,9.0,21.0,2.0,20.0,62.0,20.0,1016.1,0.0
2014-09-29,2014,September,,18,11.0,23.0,2.0,33.0,47.0,19.2,1017.5,0.0
2014-09-29,2014,September,,19,11.0,18.0,2.0,35.0,43.0,18.5,1019.0,0.0
2014-09-29,2014,September,,20,12.0,35.0,2.0,32.0,42.0,17.2,1020.3,0.0
2014-09-29,2014,September,,21,25.0,104.0,3.0,37.0,29.0,16.2,1021.1,0.0
2014-09-29,2014,September,,22,35.0,89.0,10.0,51.0,11.0,15.2,1021.7,0.0
2014-09-29,2014,September,,23,39.0,78.0,14.0,52.0,8.0,14.1,1022.2,0.0
2014-09-30,2014,September,,0,18.0,39.0,8.0,34.0,19.0,13.5,1022.6,0.0
2014-09-30,2014,September,,1,21.0,58.0,10.0,42.0,10.0,12.8,1022.8,0.0
2014-09-30,2014,September,,2,24.0,40.0,10.0,36.0,14.0,12.2,1022.7,0.0
2014-09-30,2014,September,,3,19.0,40.0,10.0,39.0,12.0,11.6,1022.9,0.0
2014-09-30,2014,September,,4,17.0,32.0,9.0,37.0,15.0,11.3,1023.1,0.0
2014-09-30,2014,September,,5,17.0,23.0,8.0,32.0,20.0,11.2,1023.1,0.0
2014-09-30,2014,September,,6,14.0,27.0,10.0,36.0,21.0,11.2,1023.3,0.0
2014-09-30,2014,September,,7,13.0,20.0,9.0,38.0,25.0,11.3,1023.2,0.0
2014-09-30,2014,September,,8,16.0,28.0,8.0,47.0,14.0,11.5,1023.7,0.0
2014-09-30,2014,September,,9,17.0,38.0,9.0,48.0,14.0,12.0,1023.4,0.0
2014-09-30,2014,September,,10,18.0,49.0,9.0,47.0,14.0,13.0,1022.5,0.0
2014-09-30,2014,September,,11,17.0,42.0,10.0,38.0,23.0,13.9,1021.5,0.0
2014-09-30,2014,September,,12,26.0,37.0,9.0,31.0,31.0,15.0,1020.1,0.0
2014-09-30,2014,September,,13,20.0,29.0,8.0,29.0,36.0,15.7,1018.7,0.0
2014-09-30,2014,September,,14,27.0,39.0,6.0,23.0,47.0,16.2,1017.9,0.0
2014-09-30,2014,September,,15,20.0,38.0,6.0,21.0,53.0,15.3,1017.3,0.0
2014-09-30,2014,September,,16,25.0,43.0,5.0,24.0,51.0,15.0,1016.9,0.0
2014-09-30,2014,September,,17,26.0,41.0,5.0,26.0,50.0,13.8,1016.4,0.0
2014-09-30,2014,September,,18,24.0,47.0,5.0,32.0,46.0,12.0,1016.2,0.0
2014-09-30,2014,September,,19,31.0,57.0,4.0,40.0,41.0,13.2,1016.2,0.0
2014-09-30,2014,September,,20,42.0,74.0,5.0,46.0,36.0,12.5,1016.1,0.0
2014-09-30,2014,September,,21,47.0,90.0,5.0,52.0,25.0,13.8,1015.8,0.0
2014-09-30,2014,September,,22,58.0,94.0,7.0,59.0,17.0,13.6,1015.3,0.0
2014-09-30,2014,September,,23,75.0,112.0,9.0,58.0,17.0,12.8,1014.8,0.0
2014-10-01,2014,October,Monday,0,83.0,115.0,9.0,60.0,13.0,12.4,1014.2,0.0
2014-10-01,2014,October,Monday,1,87.0,116.0,9.0,58.0,11.0,12.2,1013.7,0.0
2014-10-01,2014,October,Monday,2,67.0,106.0,7.0,65.0,4.0,12.1,1012.8,0.0
2014-10-01,2014,October,Monday,3,65.0,108.0,6.0,71.0,2.0,12.0,1012.3,0.0
2014-10-01,2014,October,Monday,4,67.0,113.0,7.0,69.0,2.0,11.9,1012.1,0.0
2014-10-01,2014,October,Monday,5,63.0,92.0,6.0,65.0,2.0,11.9,1012.0,0.0
2014-10-01,2014,October,Monday,6,57.0,90.0,6.0,64.0,2.0,11.9,1012.3,0.0
2014-10-01,2014,October,Monday,7,57.0,89.0,7.0,62.0,2.0,12.2,1012.0,0.0
2014-10-01,2014,October,Monday,8,62.0,92.0,7.0,58.0,2.0,12.8,1011.8,0.0
2014-10-01,2014,October,Monday,9,66.0,105.0,9.0,60.0,4.0,13.5,1011.7,0.0
2014-10-01,2014,October,Monday,10,70.0,110.0,9.0,61.0,6.0,13.9,1011.1,0.0
2014-10-01,2014,October,Monday,11,78.0,115.0,11.0,64.0,10.0,13.0,1010.6,0.0
2014-10-01,2014,October,Monday,12,83.0,119.0,10.0,66.0,9.0,10.6,1010.1,0.9
2014-10-01,2014,October,Monday,13,76.0,100.0,5.0,66.0,6.0,9.7,1009.6,2.2
2014-10-01,2014,October,Monday,14,68.0,76.0,2.0,60.0,3.0,10.1,1009.2,4.2
2014-10-01,2014,October,Monday,15,71.0,71.0,2.0,60.0,2.0,10.2,1008.8,0.0
2014-10-01,2014,October,Monday,16,69.0,69.0,2.0,62.0,2.0,10.5,1009.0,0.1
2014-10-01,2014,October,Monday,17,86.0,86.0,2.0,63.0,2.0,10.6,1009.0,0.3
2014-10-01,2014,October,Monday,18,93.0,93.0,2.0,65.0,2.0,10.6,1009.1,0.5
2014-10-01,2014,October,Monday,19,94.0,94.0,2.0,66.0,2.0,10.8,1009.2,0.5
2014-10-01,2014,October,Monday,20,101.0,101.0,2.0,67.0,2.0,10.6,1009.3,1.5
2014-10-01,2014,October,Monday,21,97.0,97.0,2.0,70.0,2.0,10.7,1009.0,0.5
2014-10-01,2014,October,Monday,22,94.0,94.0,2.0,69.0,2.0,10.9,1008.8,0.1
2014-10-01,2014,October,Monday,23,90.0,90.0,2.0,65.0,2.0,10.9,1008.1,0.1
2014-10-02,2014,October,Tuesday,0,96.0,96.0,2.0,65.0,2.0,10.8,1007.8,0.0
2014-10-02,2014,October,Tuesday,1,91.0,91.0,2.0,61.0,2.0,10.3,1007.3,0.0
2014-10-02,2014,October,Tuesday,2,96.0,96.0,2.0,58.0,2.0,9.3,1007.1,0.0
2014-10-02,2014,October,Tuesday,3,90.0,90.0,2.0,54.0,2.0,8.8,1006.9,0.0
2014-10-02,2014,October,Tuesday,4,84.0,84.0,2.0,54.0,2.0,8.4,1007.1,0.0
2014-10-02,2014,October,Tuesday,5,81.0,81.0,2.0,53.0,2.0,8.2,1007.2,0.0
2014-10-02,2014,October,Tuesday,6,79.0,79.0,2.0,52.0,2.0,8.7,1007.3,0.0
2014-10-02,2014,October,Tuesday,7,71.0,71.0,2.0,51.0,2.0,11.3,1007.8,0.0
2014-10-02,2014,October,Tuesday,8,73.0,73.0,2.0,51.0,5.0,12.4,1007.9,0.0
2014-10-02,2014,October,Tuesday,9,80.0,80.0,4.0,55.0,9.0,14.7,1007.7,0.0
2014-10-02,2014,October,Tuesday,10,75.0,75.0,9.0,52.0,16.0,17.1,1007.2,0.0
2014-10-02,2014,October,Tuesday,11,68.0,68.0,13.0,53.0,19.0,19.5,1006.8,0.0
2014-10-02,2014,October,Tuesday,12,63.0,63.0,19.0,46.0,29.0,21.6,1006.1,0.0
2014-10-02,2014,October,Tuesday,13,42.0,42.0,13.0,39.0,45.0,21.3,1005.7,0.0
2014-10-02,2014,October,Tuesday,14,58.0,58.0,8.0,51.0,52.0,21.6,1005.8,0.0
2014-10-02,2014,October,Tuesday,15,66.0,66.0,5.0,60.0,49.0,20.9,1006.0,0.0
2014-10-02,2014,October,Tuesday,16,64.0,64.0,5.0,56.0,56.0,20.6,1006.6,0.0
2014-10-02,2014,October,Tuesday,17,68.0,68.0,3.0,67.0,54.0,17.7,1007.2,0.0
2014-10-02,2014,October,Tuesday,18,59.0,59.0,2.0,71.0,43.0,14.6,1008.0,0.0
2014-10-02,2014,October,Tuesday,19,61.0,61.0,2.0,84.0,19.0,13.5,1008.9,0.0
2014-10-02,2014,October,Tuesday,20,86.0,86.0,2.0,102.0,6.0,12.4,1009.6,0.0
2014-10-02,2014,October,Tuesday,21,88.0,88.0,2.0,93.0,5.0,13.4,1010.0,0.0
2014-10-02,2014,October,Tuesday,22,72.0,72.0,3.0,80.0,3.0,13.0,1010.3,0.0
2014-10-02,2014,October,Tuesday,23,58.0,58.0,3.0,81.0,2.0,12.2,1010.7,0.0
2014-10-03,2014,October,Wednesday,0,101.0,101.0,3.0,86.0,4.0,12.2,1010.9,0.0
2014-10-03,2014,October,Wednesday,1,102.0,102.0,3.0,79.0,3.0,11.8,1010.9,0.0
2014-10-03,2014,October,Wednesday,2,77.0,77.0,2.0,68.0,3.0,10.9,1011.0,0.0
2014-10-03,2014,October,Wednesday,3,82.0,82.0,2.0,67.0,2.0,11.6,1011.4,0.0
2014-10-03,2014,October,Wednesday,4,91.0,91.0,3.0,65.0,2.0,12.7,1012.0,0.0
2014-10-03,2014,October,Wednesday,5,124.0,124.0,3.0,67.0,2.0,13.0,1011.8,0.0
2014-10-03,2014,October,Wednesday,6,88.0,88.0,4.0,59.0,3.0,13.3,1012.3,0.0
2014-10-03,2014,October,Wednesday,7,107.0,107.0,5.0,62.0,3.0,13.6,1013.0,0.0
2014-10-03,2014,October,Wednesday,8,80.0,80.0,6.0,53.0,4.0,14.1,1013.5,0.0
2014-10-03,2014,October,Wednesday,9,68.0,68.0,6.0,51.0,6.0,14.3,1013.6,0.0
2014-10-03,2014,October,Wednesday,10,73.0,73.0,7.0,52.0,6.0,15.5,1013.1,0.0
2014-10-03,2014,October,Wednesday,11,78.0,78.0,8.0,50.0,9.0,15.7,1012.4,0.0
2014-10-03,2014,October,Wednesday,12,95.0,95.0,9.0,54.0,10.0,16.9,1011.6,0.0
2014-10-03,2014,October,Wednesday,13,121.0,121.0,13.0,55.0,18.0,17.4,1010.9,0.0
2014-10-03,2014,October,Wednesday,14,123.0,123.0,13.0,71.0,16.0,17.8,1010.6,0.0
2014-10-03,2014,October,Wednesday,15,143.0,143.0,11.0,79.0,14.0,17.5,1010.8,0.0
2014-10-03,2014,October,Wednesday,16,151.0,157.0,8.0,91.0,14.0,17.0,1010.6,0.0
2014-10-03,2014,October,Wednesday,17,177.0,177.0,6.0,96.0,19.0,16.5,1011.0,0.0
2014-10-03,2014,October,Wednesday,18,187.0,187.0,5.0,98.0,23.0,16.0,1011.9,0.0
2014-10-03,2014,October,Wednesday,19,180.0,180.0,5.0,94.0,14.0,15.6,1011.6,0.0
2014-10-03,2014,October,Wednesday,20,141.0,141.0,5.0,80.0,4.0,15.7,1012.1,0.0
2014-10-03,2014,October,Wednesday,21,166.0,166.0,5.0,87.0,4.0,15.5,1012.0,0.1
2014-10-03,2014,October,Wednesday,22,163.0,163.0,5.0,85.0,3.0,15.4,1011.7,0.4
2014-10-03,2014,October,Wednesday,23,150.0,150.0,5.0,82.0,3.0,15.4,1011.5,0.2
2014-10-04,2014,October,Thursday,0,145.0,145.0,4.0,77.0,4.0,15.4,1011.5,0.1
2014-10-04,2014,October,Thursday,1,116.0,116.0,4.0,48.0,31.0,15.2,1011.2,0.0
2014-10-04,2014,October,Thursday,2,77.0,77.0,4.0,33.0,45.0,15.0,1010.9,0.1
2014-10-04,2014,October,Thursday,3,74.0,74.0,3.0,30.0,50.0,15.0,1011.1,0.0
2014-10-04,2014,October,Thursday,4,72.0,72.0,3.0,22.0,56.0,14.8,1011.6,0.0
2014-10-04,2014,October,Thursday,5,73.0,73.0,4.0,23.0,61.0,14.6,1011.8,0.0
2014-10-04,2014,October,Thursday,6,68.0,68.0,4.0,26.0,55.0,14.7,1012.5,0.0
2014-10-04,2014,October,Thursday,7,59.0,59.0,3.0,29.0,53.0,14.7,1012.8,0.1
2014-10-04,2014,October,Thursday,8,61.0,61.0,3.0,32.0,47.0,15.0,1013.5,0.0
2014-10-04,2014,October,Thursday,9,63.0,63.0,3.0,41.0,40.0,15.2,1013.8,0.0
2014-10-04,2014,October,Thursday,10,63.0,63.0,3.0,38.0,40.0,15.7,1013.5,0.0
2014-10-04,2014,October,Thursday,11,70.0,70.0,2.0,34.0,44.0,16.0,1013.2,0.0
2014-10-04,2014,October,Thursday,12,78.0,78.0,2.0,30.0,46.0,16.5,1012.8,0.0
2014-10-04,2014,October,Thursday,13,82.0,82.0,2.0,29.0,50.0,16.5,1012.3,0.0
2014-10-04,2014,October,Thursday,14,85.0,85.0,3.0,30.0,58.0,16.8,1013.0,0.0
2014-10-04,2014,October,Thursday,15,89.0,89.0,2.0,36.0,54.0,16.4,1012.7,0.1
2014-10-04,2014,October,Thursday,16,101.0,101.0,2.0,57.0,31.0,16.4,1013.4,0.0
2014-10-04,2014,October,Thursday,17,101.0,101.0,2.0,54.0,33.0,15.9,1013.9,0.0
2014-10-04,2014,October,Thursday,18,101.0,101.0,2.0,62.0,21.0,14.3,1014.9,0.0
2014-10-04,2014,October,Thursday,19,104.0,104.0,2.0,62.0,20.0,13.2,1016.0,0.0
2014-10-04,2014,October,Thursday,20,113.0,113.0,2.0,70.0,10.0,12.6,1016.7,0.0
2014-10-04,2014,October,Thursday,21,107.0,107.0,2.0,78.0,2.0,13.4,1017.1,0.0
2014-10-04,2014,October,Thursday,22,96.0,96.0,2.0,62.0,9.0,14.1,1017.2,0.0
2014-10-04,2014,October,Thursday,23,78.0,78.0,2.0,49.0,17.0,13.5,1017.0,0.0
2014-10-05,2014,October,Friday,0,83.0,83.0,2.0,57.0,9.0,12.1,1016.9,0.0
2014-10-05,2014,October,Friday,1,93.0,93.0,2.0,59.0,4.0,12.4,1017.0,0.0
2014-10-05,2014,October,Friday,2,89.0,89.0,2.0,59.0,2.0,12.7,1017.0,0.0
2014-10-05,2014,October,Friday,3,80.0,80.0,2.0,53.0,2.0,11.6,1017.0,0.0
2014-10-05,2014,October,Friday,4,78.0,78.0,2.0,50.0,2.0,12.1,1017.3,0.0
2014-10-05,2014,October,Friday,5,62.0,62.0,2.0,53.0,2.0,10.7,1018.0,0.0
2014-10-05,2014,October,Friday,6,64.0,64.0,2.0,52.0,2.0,10.8,1018.7,0.0
2014-10-05,2014,October,Friday,7,62.0,62.0,2.0,52.0,2.0,12.8,1019.4,0.0
2014-10-05,2014,October,Friday,8,49.0,49.0,2.0,46.0,8.0,15.4,1019.7,0.0
2014-10-05,2014,October,Friday,9,34.0,34.0,3.0,32.0,31.0,18.0,1019.5,0.0
2014-10-05,2014,October,Friday,10,18.0,18.0,2.0,29.0,43.0,18.8,1019.1,0.0
2014-10-05,2014,October,Friday,11,9.0,9.0,3.0,18.0,58.0,20.1,1018.9,0.0
2014-10-05,2014,October,Friday,12,14.0,14.0,4.0,19.0,60.0,20.5,1018.2,0.0
2014-10-05,2014,October,Friday,13,14.0,14.0,3.0,17.0,65.0,21.5,1017.9,0.0
2014-10-05,2014,October,Friday,14,14.0,14.0,2.0,15.0,70.0,21.7,1017.8,0.0
2014-10-05,2014,October,Friday,15,11.0,11.0,2.0,14.0,73.0,21.8,1017.8,0.0
2014-10-05,2014,October,Friday,16,7.0,7.0,2.0,15.0,74.0,19.6,1018.1,0.0
2014-10-05,2014,October,Friday,17,11.0,11.0,2.0,18.0,70.0,17.0,1018.8,0.0
2014-10-05,2014,October,Friday,18,15.0,15.0,2.0,26.0,61.0,13.3,1019.8,0.0
2014-10-05,2014,October,Friday,19,17.0,17.0,2.0,39.0,47.0,11.1,1020.4,0.0
2014-10-05,2014,October,Friday,20,26.0,26.0,2.0,66.0,17.0,10.0,1021.0,0.0
2014-10-05,2014,October,Friday,21,31.0,31.0,2.0,81.0,2.0,9.1,1021.1,0.0
2014-10-05,2014,October,Friday,22,39.0,39.0,2.0,75.0,2.0,8.4,1021.3,0.0
2014-10-05,2014,October,Friday,23,36.0,36.0,2.0,75.0,2.0,7.9,1021.5,0.0
2014-10-06,2014,October,Saturday,0,23.0,23.0,2.0,73.0,2.0,7.9,1021.4,0.0
2014-10-06,2014,October,Saturday,1,20.0,20.0,2.0,71.0,2.0,8.4,1021.3,0.0
2014-10-06,2014,October,Saturday,2,16.0,16.0,2.0,68.0,2.0,7.9,1020.9,0.0
2014-10-06,2014,October,Saturday,3,18.0,18.0,2.0,64.0,2.0,6.7,1020.7,0.0
2014-10-06,2014,October,Saturday,4,22.0,22.0,2.0,66.0,2.0,5.6,1020.8,0.0
2014-10-06,2014,October,Saturday,5,19.0,19.0,2.0,61.0,2.0,5.3,1021.3,0.0
2014-10-06,2014,October,Saturday,6,25.0,25.0,2.0,63.0,2.0,5.8,1021.5,0.0
2014-10-06,2014,October,Saturday,7,26.0,26.0,2.0,61.0,2.0,9.9,1021.6,0.0
2014-10-06,2014,October,Saturday,8,30.0,30.0,3.0,62.0,2.0,13.7,1021.8,0.0
